,term,grade,emp_length,annual_inc,pymnt_plan,out_prncp_inv,delinq_2yrs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
46667,36.0,3.0,7.0,140000.0,0.0,26752.81,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
62168,60.0,2.0,10.0,125000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60771,36.0,2.0,,25000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
24183,36.0,2.0,,54000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53321,36.0,1.0,,30872.0,0.0,7178.4,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
65005,36.0,2.0,9.0,65000.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19160,60.0,6.0,2.0,58000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
76804,60.0,3.0,8.0,56000.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
53353,36.0,3.0,6.0,67200.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23843,36.0,2.0,2.0,180000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17651,60.0,5.0,4.0,115000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77636,36.0,5.0,7.0,40000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11757,60.0,4.0,6.0,197000.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41512,36.0,3.0,10.0,65450.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
77791,60.0,6.0,10.0,223000.0,0.0,28679.85,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49236,36.0,3.0,,93000.0,1.0,8810.09,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
70460,60.0,7.0,2.0,40000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20261,36.0,5.0,4.0,90000.0,1.0,20245.87,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
23517,36.0,2.0,10.0,57000.0,0.0,6573.14,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
34236,36.0,3.0,4.0,61200.0,0.0,8358.53,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72585,36.0,2.0,6.0,145000.0,0.0,23613.33,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66976,36.0,2.0,0.0,45000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19765,36.0,3.0,5.0,55000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
65906,36.0,5.0,10.0,150000.0,0.0,12669.47,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46466,36.0,2.0,10.0,56000.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27989,60.0,3.0,10.0,75000.0,0.0,27255.33,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95599,36.0,1.0,5.0,80000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
80645,36.0,6.0,,89579.0,0.0,6871.01,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
51152,36.0,3.0,1.0,70000.0,0.0,11148.62,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
61255,36.0,3.0,0.0,35000.0,0.0,3574.47,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
59370,36.0,4.0,5.0,59000.0,0.0,17267.81,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
74382,36.0,3.0,5.0,80000.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
89101,36.0,4.0,10.0,60000.0,0.0,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
53063,36.0,3.0,10.0,365000.0,0.0,25021.96,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19443,36.0,2.0,9.0,55000.0,0.0,4836.51,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54124,36.0,4.0,6.0,95000.0,0.0,5285.99,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
93711,36.0,5.0,0.0,83200.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
68538,36.0,3.0,7.0,36000.0,0.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
72933,36.0,3.0,4.0,40000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
25211,36.0,1.0,6.0,300000.0,0.0,24192.78,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
90282,36.0,2.0,8.0,75000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2223,60.0,2.0,9.0,80000.0,0.0,11291.47,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35406,36.0,5.0,,12000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12518,60.0,5.0,10.0,95459.67,0.0,29040.76,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66835,36.0,4.0,9.0,15500.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
74769,60.0,3.0,,85000.0,0.0,12544.8,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86153,36.0,4.0,7.0,40000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56002,36.0,4.0,,9096.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
77578,60.0,3.0,5.0,50000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
68360,36.0,5.0,10.0,90000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65914,36.0,3.0,10.0,101000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
63677,36.0,3.0,8.0,45000.0,0.0,0.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10661,36.0,3.0,3.0,37000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
69660,60.0,3.0,3.0,67000.0,0.0,16908.14,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75836,36.0,1.0,10.0,90000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70591,36.0,3.0,,22436.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
62937,60.0,3.0,1.0,60000.0,0.0,12683.47,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9520,36.0,2.0,10.0,120000.0,0.0,13936.42,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25243,60.0,3.0,10.0,68000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33393,36.0,2.0,1.0,52000.0,0.0,6546.35,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
36306,60.0,3.0,10.0,100000.0,0.0,30554.3,6.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19657,60.0,3.0,10.0,95000.0,0.0,11039.24,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26473,36.0,2.0,,7920.0,0.0,12054.37,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52424,36.0,4.0,,30000.0,0.0,10213.16,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50953,36.0,2.0,6.0,56000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41195,36.0,2.0,10.0,89000.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
70890,36.0,3.0,10.0,99310.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
79598,36.0,5.0,3.0,30000.0,0.0,3657.5,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76843,36.0,3.0,10.0,43000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96329,36.0,4.0,,27600.0,0.0,2679.18,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
83239,36.0,3.0,,26000.0,0.0,8410.95,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
88099,36.0,3.0,2.0,62000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57587,36.0,2.0,2.0,103000.0,0.0,0.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58350,36.0,4.0,7.0,20000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39383,36.0,3.0,5.0,51000.0,0.0,6166.09,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40055,60.0,6.0,10.0,110000.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
940,36.0,3.0,10.0,152000.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72645,36.0,3.0,1.0,49000.0,0.0,2934.7,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
67499,36.0,2.0,4.0,50000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2058,36.0,3.0,2.0,34000.0,0.0,7018.84,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
30062,36.0,1.0,4.0,115000.0,0.0,7457.38,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
62553,60.0,6.0,1.0,38091.0,0.0,10861.02,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
81063,60.0,5.0,,0.0,0.0,23056.4,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
94606,36.0,3.0,9.0,37500.0,0.0,10324.4,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23073,36.0,3.0,8.0,44000.0,0.0,0.0,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
37852,60.0,5.0,3.0,120000.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
66875,36.0,3.0,3.0,75000.0,0.0,3308.13,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
73010,36.0,5.0,10.0,57000.0,0.0,12917.2,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
74309,36.0,4.0,5.0,106000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
54279,36.0,3.0,0.0,40000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90111,36.0,2.0,,50000.0,0.0,3634.77,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
71565,36.0,2.0,10.0,95000.0,0.0,12091.01,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
74548,60.0,2.0,10.0,110000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
95514,60.0,6.0,9.0,75000.0,0.0,21096.81,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28260,36.0,2.0,10.0,48691.0,0.0,2113.38,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
74040,36.0,5.0,2.0,70000.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71022,36.0,4.0,5.0,140000.0,1.0,26622.1,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
32674,60.0,4.0,10.0,126000.0,0.0,21109.29,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56301,36.0,4.0,3.0,43300.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
66902,36.0,3.0,10.0,97000.0,0.0,17332.61,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44285,36.0,4.0,0.0,87500.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28608,60.0,3.0,10.0,50000.0,0.0,8515.06,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
32565,36.0,3.0,2.0,200000.0,0.0,14840.33,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
38780,36.0,3.0,2.0,40000.0,0.0,4420.38,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
96069,36.0,1.0,10.0,91000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21362,36.0,2.0,,48972.0,0.0,16070.7,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12936,36.0,5.0,4.0,40000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
79159,36.0,2.0,,75000.0,0.0,20332.37,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
64444,36.0,4.0,5.0,60000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
40511,36.0,2.0,6.0,58500.0,0.0,8327.33,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
75104,60.0,6.0,9.0,104000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58592,36.0,4.0,1.0,76333.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
92555,36.0,3.0,10.0,60000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
36353,60.0,5.0,3.0,50000.0,0.0,19419.18,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
52407,36.0,3.0,10.0,111780.0,0.0,0.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25708,60.0,3.0,10.0,50000.0,0.0,10258.01,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
92104,60.0,6.0,10.0,55000.0,0.0,21796.26,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9736,60.0,5.0,3.0,87184.5,0.0,29415.87,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
77738,60.0,5.0,10.0,83300.0,0.0,28169.37,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
73573,36.0,4.0,3.0,52000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
53691,36.0,3.0,,30000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31595,36.0,3.0,10.0,60000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70059,36.0,3.0,6.0,98000.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70675,36.0,2.0,10.0,76000.0,0.0,6744.39,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4456,36.0,3.0,10.0,130000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
81716,36.0,2.0,5.0,55000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4984,36.0,3.0,7.0,62000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67794,60.0,6.0,10.0,77000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36661,36.0,3.0,,60000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
96125,36.0,2.0,10.0,96000.0,0.0,6510.86,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
81500,36.0,2.0,3.0,80000.0,0.0,6778.55,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
77131,60.0,3.0,4.0,70000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
41821,60.0,3.0,1.0,59800.0,1.0,16907.24,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
39607,36.0,4.0,0.0,50000.0,0.0,10499.65,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
27480,36.0,3.0,5.0,80000.0,0.0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
66747,60.0,5.0,10.0,83000.0,0.0,15792.24,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90064,36.0,3.0,6.0,35000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
83958,36.0,4.0,4.0,400000.0,0.0,0.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78611,36.0,4.0,10.0,113467.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
89427,36.0,3.0,5.0,36000.0,0.0,4530.48,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
62393,60.0,5.0,2.0,76000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48038,36.0,2.0,3.0,133000.0,0.0,3643.03,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
13058,60.0,3.0,0.0,57000.0,0.0,31349.99,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
36197,36.0,3.0,0.0,110000.0,0.0,2574.45,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
34080,36.0,3.0,10.0,40000.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60105,36.0,4.0,4.0,32100.0,0.0,9740.44,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
27012,36.0,2.0,10.0,107800.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55537,60.0,6.0,10.0,75000.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
45080,60.0,4.0,2.0,85212.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26667,36.0,4.0,1.0,140000.0,0.0,14423.86,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
69013,36.0,3.0,4.0,26500.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
86499,36.0,4.0,2.0,90000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60642,36.0,4.0,0.0,24000.0,0.0,3290.66,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
66070,60.0,3.0,10.0,74960.0,0.0,0.0,9.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5244,36.0,2.0,10.0,130000.0,0.0,16448.05,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19545,36.0,4.0,7.0,58000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52643,36.0,4.0,10.0,76000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
46953,36.0,1.0,2.0,60000.0,0.0,11085.29,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45045,36.0,3.0,2.0,115000.0,0.0,13532.44,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22004,36.0,3.0,1.0,35600.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
80204,36.0,4.0,0.0,65000.0,0.0,1887.03,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28358,60.0,5.0,10.0,70000.0,0.0,30554.4,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2549,60.0,3.0,2.0,68000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19698,36.0,4.0,,22400.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13842,36.0,3.0,,40000.0,0.0,0.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42611,36.0,4.0,,22000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
36887,36.0,4.0,5.0,60000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1180,60.0,3.0,10.0,105000.0,0.0,18361.2,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
68597,36.0,5.0,,45000.0,0.0,4468.04,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55281,36.0,3.0,5.0,55000.0,0.0,3988.82,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24840,60.0,2.0,10.0,100000.0,0.0,25290.41,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74098,36.0,2.0,10.0,81500.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
35684,60.0,6.0,0.0,45000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13802,36.0,3.0,,35810.0,0.0,12050.79,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
86122,36.0,1.0,4.0,175000.0,0.0,5414.86,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37159,36.0,3.0,5.0,35000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
88717,36.0,3.0,10.0,45000.0,0.0,8615.94,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
55167,36.0,2.0,7.0,32000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92859,36.0,2.0,1.0,85000.0,0.0,3521.14,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42298,60.0,3.0,0.0,52000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
90655,36.0,4.0,10.0,98000.0,0.0,2933.13,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
78764,36.0,3.0,1.0,15000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
24505,36.0,2.0,3.0,52000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
64899,60.0,5.0,10.0,45000.0,0.0,16216.66,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45446,36.0,6.0,3.0,83000.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
53721,60.0,6.0,4.0,41600.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
81086,36.0,1.0,,120000.0,0.0,13272.44,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80265,60.0,2.0,10.0,82000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56349,36.0,4.0,1.0,75000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5787,36.0,3.0,10.0,22000.0,0.0,4085.01,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
70508,36.0,4.0,10.0,60000.0,0.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
89010,36.0,2.0,7.0,70000.0,0.0,7635.06,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84861,36.0,3.0,4.0,70000.0,0.0,18508.08,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76189,36.0,3.0,4.0,60000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
72393,60.0,5.0,7.0,56000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82308,36.0,2.0,2.0,77000.0,0.0,3140.56,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
42795,36.0,3.0,1.0,50000.0,0.0,3005.65,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
86375,36.0,4.0,0.0,32000.0,0.0,6661.53,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20579,60.0,5.0,10.0,114000.0,0.0,31824.22,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44008,36.0,5.0,2.0,38000.0,0.0,6055.52,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25002,36.0,3.0,10.0,75000.0,0.0,22416.07,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1409,36.0,3.0,10.0,146000.0,0.0,25920.8,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
88927,36.0,4.0,10.0,122400.0,0.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
27126,60.0,5.0,10.0,93000.0,0.0,18290.14,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86942,36.0,2.0,,58263.0,0.0,5256.22,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19176,36.0,3.0,1.0,72000.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
73982,36.0,2.0,,70000.0,0.0,6801.16,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
92320,36.0,4.0,6.0,36000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
71544,60.0,3.0,10.0,51000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59771,36.0,3.0,2.0,54000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60618,36.0,2.0,10.0,98000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90016,36.0,3.0,4.0,42000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
51300,36.0,3.0,1.0,50000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
66971,36.0,4.0,10.0,36000.0,0.0,3148.29,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51004,36.0,3.0,2.0,200000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
76546,36.0,2.0,4.0,50000.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
15709,36.0,4.0,1.0,77000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
