,term,grade,emp_length,annual_inc,pymnt_plan,out_prncp_inv,delinq_2yrs,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
8225,36.0,2.0,7.0,60000.0,0.0,7629.97,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
72396,60.0,2.0,9.0,90000.0,0.0,19554.88,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
18425,36.0,2.0,4.0,33000.0,0.0,6918.91,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28727,36.0,1.0,10.0,108000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10102,60.0,4.0,0.0,55000.0,0.0,17569.58,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
50674,36.0,2.0,5.0,105000.0,0.0,23361.43,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65348,60.0,4.0,4.0,47956.0,0.0,8450.32,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
49798,36.0,3.0,10.0,59500.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89442,60.0,7.0,10.0,75000.0,0.0,13929.42,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29862,60.0,3.0,0.0,62000.0,0.0,14960.4,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43320,36.0,1.0,3.0,150000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22524,60.0,3.0,9.0,135000.0,0.0,17792.9,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52386,36.0,2.0,3.0,65253.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
86264,36.0,3.0,4.0,53000.0,0.0,16735.69,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
57850,36.0,2.0,5.0,80000.0,0.0,6512.54,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
87212,36.0,3.0,4.0,85000.0,0.0,0.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13439,36.0,1.0,10.0,60000.0,0.0,8976.14,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12889,36.0,1.0,6.0,150000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93511,36.0,3.0,10.0,73000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
39378,36.0,2.0,4.0,74000.0,0.0,8808.53,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51718,60.0,5.0,10.0,79000.0,0.0,26021.86,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
57030,36.0,2.0,2.0,74200.0,0.0,6400.71,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
92559,36.0,4.0,10.0,55000.0,0.0,6470.88,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16935,60.0,3.0,,45000.0,0.0,14826.65,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42684,36.0,2.0,5.0,50000.0,0.0,4001.61,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76686,36.0,1.0,10.0,70000.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77226,36.0,4.0,10.0,88000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30626,36.0,3.0,4.0,34520.0,0.0,8308.92,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72149,60.0,6.0,3.0,86000.0,0.0,24139.84,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49685,60.0,4.0,9.0,75000.0,0.0,17964.4,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19263,36.0,1.0,10.0,225000.0,0.0,24119.12,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
82408,36.0,2.0,10.0,350000.0,0.0,22674.27,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7714,36.0,2.0,10.0,72000.0,0.0,7040.34,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2544,36.0,2.0,10.0,240000.0,0.0,24633.58,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
37022,36.0,2.0,10.0,85000.0,0.0,10671.73,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26480,36.0,2.0,4.0,63000.0,0.0,12671.49,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
66475,36.0,3.0,2.0,31000.0,0.0,692.65,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
50838,60.0,3.0,10.0,55000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12074,60.0,3.0,5.0,360000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1413,36.0,2.0,3.0,84000.0,0.0,3051.96,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
74649,36.0,2.0,10.0,200000.0,0.0,23433.14,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
226,60.0,3.0,10.0,50000.0,0.0,21244.48,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60352,36.0,4.0,10.0,47240.0,0.0,6431.37,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
80068,36.0,3.0,,14172.0,0.0,2799.24,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
57041,60.0,4.0,9.0,150000.0,0.0,29637.72,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
50176,60.0,5.0,10.0,40000.0,0.0,11449.55,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56410,36.0,1.0,10.0,83000.0,0.0,11851.51,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10405,60.0,3.0,7.0,28000.0,0.0,8514.46,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65487,36.0,1.0,3.0,92000.0,0.0,10199.65,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
71733,36.0,2.0,2.0,80000.0,0.0,13025.23,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13881,36.0,4.0,6.0,93500.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70083,60.0,1.0,7.0,120000.0,0.0,22426.3,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35826,60.0,3.0,10.0,54000.0,0.0,9303.86,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15287,36.0,4.0,6.0,57000.0,0.0,14421.28,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88210,36.0,3.0,2.0,41000.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27720,36.0,2.0,4.0,98400.0,0.0,12196.4,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44364,36.0,1.0,2.0,41000.0,0.0,4731.18,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
89540,60.0,3.0,10.0,38000.0,0.0,10379.6,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3182,36.0,2.0,,13333.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
76913,36.0,3.0,7.0,80000.0,0.0,13262.65,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15000,36.0,4.0,10.0,67670.0,0.0,21552.22,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
18473,36.0,1.0,10.0,50000.0,0.0,4503.35,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58079,36.0,3.0,3.0,36000.0,0.0,5331.96,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
54370,36.0,3.0,,23000.0,0.0,6293.7,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
87942,36.0,3.0,10.0,45000.0,0.0,2048.9,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
70776,36.0,3.0,2.0,20000.0,0.0,3359.41,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
89166,36.0,5.0,1.0,28000.0,0.0,6681.59,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
94864,36.0,1.0,10.0,170000.0,0.0,9128.57,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18771,36.0,4.0,10.0,68000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35544,36.0,2.0,10.0,65000.0,0.0,7946.51,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
13756,36.0,1.0,9.0,65000.0,0.0,11059.52,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
83809,36.0,2.0,,78000.0,0.0,9719.39,5.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
85775,36.0,1.0,,48000.0,0.0,475.16,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17708,36.0,3.0,5.0,65000.0,0.0,18182.49,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76476,36.0,2.0,10.0,131000.0,0.0,13025.23,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14670,36.0,1.0,2.0,65000.0,0.0,8294.67,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17411,36.0,3.0,2.0,47000.0,0.0,14205.06,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
84992,60.0,5.0,8.0,95000.0,0.0,25319.01,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15469,36.0,2.0,10.0,81500.0,0.0,9811.37,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4658,60.0,5.0,1.0,90000.0,0.0,23727.09,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25844,36.0,2.0,10.0,55000.0,0.0,4855.32,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
26236,60.0,5.0,10.0,50000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27349,60.0,3.0,10.0,100900.0,0.0,29271.43,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46755,36.0,4.0,0.0,36000.0,0.0,3719.61,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69666,36.0,2.0,0.0,43000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40501,36.0,2.0,3.0,53500.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31329,36.0,2.0,5.0,63000.0,0.0,0.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
91888,36.0,5.0,4.0,22000.0,0.0,4957.23,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
23491,36.0,2.0,9.0,32000.0,0.0,4927.83,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7572,36.0,2.0,4.0,80000.0,0.0,9292.38,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37627,36.0,2.0,3.0,73000.0,0.0,6669.4,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
89730,36.0,4.0,5.0,39000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64115,36.0,1.0,3.0,32000.0,0.0,3182.99,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68586,60.0,2.0,0.0,120000.0,0.0,32599.22,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91772,36.0,2.0,,31200.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36650,36.0,2.0,2.0,60000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
46929,60.0,5.0,4.0,57000.0,0.0,10535.78,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7726,60.0,3.0,10.0,65000.0,0.0,14403.02,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4549,60.0,3.0,10.0,84000.0,0.0,8514.46,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15199,36.0,1.0,,10200.0,0.0,2764.85,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
33392,36.0,3.0,10.0,126500.0,0.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
17567,36.0,2.0,10.0,45000.0,0.0,4223.83,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
46137,36.0,1.0,3.0,100000.0,0.0,13953.08,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5488,36.0,1.0,10.0,300000.0,0.0,10245.79,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72305,60.0,5.0,2.0,38000.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
70239,36.0,3.0,0.0,80000.0,0.0,11875.71,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9508,60.0,5.0,1.0,53000.0,0.0,9424.87,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
95813,36.0,3.0,0.0,66500.0,0.0,6366.24,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
43683,36.0,3.0,10.0,42000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5070,36.0,2.0,10.0,99400.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
93401,60.0,4.0,6.0,90000.0,0.0,8290.56,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47912,36.0,3.0,0.0,50000.0,0.0,3479.38,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
30503,36.0,2.0,5.0,60000.0,0.0,4879.68,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51260,60.0,3.0,10.0,100000.0,0.0,21129.04,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
61384,36.0,1.0,9.0,90000.0,0.0,6652.02,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
76527,60.0,2.0,10.0,94000.0,0.0,17110.41,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
85284,36.0,3.0,0.0,80000.0,0.0,12696.38,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
39990,36.0,2.0,10.0,94000.0,0.0,21582.12,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24534,36.0,1.0,0.0,120000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
41515,36.0,3.0,1.0,50000.0,0.0,6891.77,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
17372,60.0,3.0,10.0,55000.0,0.0,13728.59,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
94248,36.0,4.0,5.0,92000.0,0.0,1648.49,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
51154,36.0,2.0,1.0,36000.0,0.0,5200.15,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20489,36.0,2.0,2.0,50000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
81161,36.0,2.0,2.0,90000.0,0.0,5207.38,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53500,36.0,3.0,10.0,47000.0,0.0,8187.99,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
84884,36.0,2.0,1.0,400000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59712,36.0,2.0,2.0,56170.0,0.0,3449.83,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80530,36.0,4.0,1.0,32000.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
95015,36.0,2.0,4.0,70000.0,0.0,6130.18,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1938,36.0,3.0,,19956.0,0.0,6232.47,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
24135,36.0,2.0,10.0,70000.0,0.0,14076.39,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
65369,36.0,3.0,2.0,35000.0,0.0,24009.86,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72157,36.0,2.0,7.0,160000.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30256,36.0,1.0,10.0,350000.0,0.0,23225.77,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
73777,36.0,1.0,10.0,100000.0,0.0,10199.65,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
13282,60.0,2.0,1.0,67300.0,0.0,12644.35,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13132,36.0,1.0,3.0,60000.0,0.0,6912.19,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42041,60.0,3.0,10.0,75000.0,0.0,16159.96,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19291,36.0,2.0,5.0,35000.0,0.0,6936.25,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9830,36.0,3.0,5.0,81200.0,0.0,10618.53,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8665,36.0,3.0,10.0,45000.0,0.0,5719.23,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28218,36.0,3.0,10.0,105000.0,0.0,24007.77,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53241,36.0,1.0,3.0,400000.0,0.0,23313.85,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
92332,60.0,7.0,0.0,65000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
68671,36.0,2.0,9.0,119000.0,0.0,11521.49,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43650,36.0,1.0,10.0,90000.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
53044,36.0,3.0,3.0,15000.0,0.0,2052.8,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
42004,60.0,3.0,10.0,75000.0,0.0,17727.27,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40313,36.0,2.0,6.0,100000.0,0.0,20332.37,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25803,36.0,2.0,3.0,65000.0,0.0,4001.61,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
72987,36.0,2.0,4.0,99000.0,0.0,13018.38,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
54003,60.0,4.0,10.0,90000.0,0.0,22530.38,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
74643,36.0,4.0,10.0,45000.0,0.0,13328.42,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75245,36.0,4.0,7.0,85000.0,0.0,5359.38,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77486,36.0,2.0,2.0,65000.0,0.0,2067.45,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30672,36.0,3.0,6.0,85000.0,0.0,3461.94,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57826,60.0,3.0,10.0,160000.0,0.0,0.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40852,60.0,4.0,4.0,150000.0,0.0,17827.37,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
57264,36.0,1.0,10.0,63000.0,0.0,5752.89,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
56013,60.0,3.0,3.0,89000.0,0.0,19745.31,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
49657,36.0,1.0,10.0,50000.0,0.0,5301.91,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59344,60.0,2.0,10.0,60000.0,0.0,8962.62,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
71706,60.0,3.0,0.0,29120.0,0.0,11214.92,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
66507,36.0,3.0,1.0,115000.0,0.0,5344.09,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
65915,36.0,2.0,3.0,69900.0,0.0,6400.71,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20424,36.0,1.0,3.0,65000.0,0.0,11356.86,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
62400,36.0,3.0,10.0,49000.0,0.0,1579.26,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34382,36.0,3.0,10.0,132000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34002,36.0,1.0,5.0,92000.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22978,60.0,3.0,8.0,46500.0,0.0,15183.36,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34291,36.0,2.0,5.0,46895.0,0.0,0.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32944,36.0,2.0,0.0,150200.0,0.0,23715.26,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
79149,36.0,2.0,2.0,140000.0,0.0,16610.11,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
52108,60.0,3.0,10.0,157000.0,0.0,33524.74,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95437,36.0,1.0,4.0,104000.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72956,36.0,2.0,1.0,50000.0,0.0,3906.48,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21004,60.0,1.0,10.0,103000.0,0.0,12457.78,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48912,36.0,1.0,10.0,290000.0,0.0,9278.51,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40322,36.0,1.0,2.0,305000.0,0.0,15770.68,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14483,60.0,3.0,,25000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14831,36.0,2.0,3.0,32000.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3016,36.0,2.0,3.0,130000.0,0.0,6791.77,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31794,60.0,3.0,8.0,80000.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74597,36.0,2.0,,72000.0,0.0,6509.19,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30463,60.0,3.0,8.0,125714.72,0.0,29271.43,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58638,36.0,1.0,10.0,65000.0,0.0,11965.51,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
44524,36.0,3.0,2.0,102613.74,0.0,24121.41,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
41032,36.0,2.0,3.0,110000.0,0.0,5396.71,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13864,60.0,5.0,5.0,54000.0,0.0,9095.38,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
64163,36.0,3.0,0.0,37873.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
49373,36.0,2.0,8.0,168000.0,0.0,5395.43,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
56199,36.0,1.0,5.0,49500.0,0.0,3196.07,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29705,36.0,3.0,2.0,60000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
84545,36.0,2.0,4.0,65000.0,0.0,748.99,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62929,36.0,1.0,0.0,44015.28,0.0,2700.64,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6459,36.0,1.0,9.0,120000.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29454,36.0,3.0,10.0,90000.0,0.0,23044.84,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49196,60.0,3.0,10.0,67000.0,0.0,10003.29,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
21920,36.0,1.0,10.0,250000.0,0.0,24630.96,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91738,36.0,3.0,2.0,85000.0,0.0,12665.54,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
46470,36.0,2.0,10.0,22000.0,0.0,4065.42,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
94737,36.0,3.0,10.0,80000.0,0.0,12735.11,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57666,60.0,3.0,3.0,110000.0,0.0,14808.98,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
46512,36.0,2.0,1.0,150000.0,0.0,4812.42,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6851,36.0,3.0,10.0,70000.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56939,60.0,3.0,10.0,152600.0,0.0,23566.55,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38630,60.0,2.0,8.0,87500.0,0.0,23209.21,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79340,36.0,2.0,3.0,115000.0,0.0,5600.77,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11985,36.0,2.0,5.0,100000.0,0.0,4161.72,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34443,36.0,3.0,,46000.0,0.0,10892.56,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
83065,60.0,3.0,10.0,85000.0,0.0,9838.04,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5268,36.0,2.0,10.0,80000.0,0.0,4855.32,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61983,36.0,2.0,10.0,67000.0,0.0,13018.38,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
83492,60.0,3.0,10.0,60000.0,0.0,24738.76,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
